year,report_code,corp_code,corp_name,stock_code,corp_cls,auditor_raw,auditor_group,audit_contract_fee,audit_actual_fee,audit_contract_hours,audit_actual_hours,audit_opinion,revenue,revenue_account,revenue_fs_div,source_rcept_no,warnings
2023,11011,00324867,새롬정보시스템,,E,대현회계법인,other_or_unknown,17000000,17000000,215,215,,,,,20240329002877,
2023,11011,00130152,서광,,E,상록회계법인,other_or_unknown,10000000,10000000,105,105,,,,,20240326000336,
2023,11011,01237577,서울개인택시복지법인,,E,세아회계법인,other_or_unknown,75000000,75000000,640,640,,,,,20240401003577,
2023,11011,00361345,서진캠,,E,다산회계법인,other_or_unknown,75000000,75000000,865,951,,,,,20240321001767,
2023,11011,01068658,선샤인푸드,217620,E,다산회계법인,other_or_unknown,190000000,217000000,1260,2617,,,,,20240327000001,
2023,11011,01150311,선우,,E,신원회계법인,other_or_unknown,22000000,22000000,188,188,,,,,20240329001863,
2023,11011,00419873,선운,,E,삼일회계법인,samil_pwc,42000000,60000000,350,500,,,,,20240329003099,
2023,11011,00784643,성남시민프로축구단,,E,삼화회계법인,other_or_unknown,,,,,,,,,20240329002876,
2023,11011,00133089,성원,015200,E,선일회계법인,other_or_unknown,33000000,33000000,650,650,,,,,20240401002601,
2023,11011,00398950,성원아이북랜드,,E,서현회계법인,other_or_unknown,19000000,19000000,340,240,,,,,20240329001349,
2023,11011,00133238,성지건설,005980,E,도원회계법인,other_or_unknown,140000000,140000000,,1008,,,,,20240611000578,
2023,11011,00605610,세라컴,,E,위드회계법인,other_or_unknown,30000000,30000000,350,350,,,,,20240313000229,
2023,11011,00207737,세메스,,E,삼정회계법인,samjong_kpmg,,,,,,,,,20240401001727,
2023,11011,00831978,세명테크,,E,오성회계법인,other_or_unknown,35000000,35000000,580,580,,,,,20240329002146,
2023,11011,00927512,세미솔루션,,E,이산회계법인,other_or_unknown,45000000,45000000,428,428,,,,,20240329002549,
2023,11011,01629495,세아베스틸,,E,삼일회계법인,samil_pwc,490000000,490000000,4000,3960,,,,,20240311000775,
2023,11011,00231512,세아창원특수강,,E,삼일회계법인,samil_pwc,394000000,394000000,3200,2980,,,,,20240311000634,
2023,11011,00133991,세아특수강,019440,E,삼일회계법인,samil_pwc,405000000,405000000,3400,3085,,,,,20240313001227,
2023,11011,00347877,세영디앤씨,052190,E,대현회계법인,other_or_unknown,10000000,10000000,75,154,,,,,20240321000531,
2023,11011,00585219,세원이앤씨,091090,E,삼일회계법인,samil_pwc,275000000,220000000,2193,2702,,,,,20240321002019,
2023,11011,01091382,세토피아,222810,E,이촌회계법인,other_or_unknown,270000000,270000000,1673,1882,,,,,20240408003721,
2023,11011,01182444,셀리버리,268600,E,삼덕회계법인,other_or_unknown,300000000,300000000,2255,2317,,,,,20240322000030,
2023,11011,00413994,셀릭스,,E,일신회계법인,other_or_unknown,,,,,,,,,20240802000300,
2023,11011,01117918,셀젠텍,258250,E,다산회계법인,other_or_unknown,135000000,188000000,677,947,,,,,20240418000241,
2023,11011,00394583,셀트리온스킨큐어,,E,대현회계법인,other_or_unknown,88000000,88000000,940,940,,,,,20240401001429,
2023,11011,00352718,소리바다,053110,E,신한회계법인,other_or_unknown,10000000,0,200,66,,,,,20240401001506,
2023,11011,00890652,솔젠트,,E,예교지성회계법인,other_or_unknown,50000000,50000000,649,605,,,,,20240401003646,
2023,11011,00963684,수양켐텍,,E,성운회계법인,other_or_unknown,21000000,21000000,282,282,,,,,20240701000249,
2023,11011,00437514,수자원기술,,E,동남회계법인,other_or_unknown,36000000,36000000,400,400,,,,,20240401000250,
2023,11011,00370769,쉬프트정보통신,,E,한울회계법인,other_or_unknown,115000000,115000000,775,775,,,,,20240401001024,
2023,11011,01322529,스마트골프,,E,안세회계법인,other_or_unknown,5000000,5000000,180,180,,,,,20240401003763,
2023,11011,00763358,스마트솔루션즈,136510,E,도원회계법인,other_or_unknown,150000000,,1100,1055,,,,,20240401000100,
2023,11011,01714483,스탠드업테라퓨티스,,E,대주회계법인,other_or_unknown,25000000,25000000,176,176,,,,,20240430001208,
2023,11011,00280688,스튜디오에스,046140,E,한영회계법인,ey_hanyoung,190000000,190000000,-2000,-2058,,,,,20240321001065,
2023,11011,00298687,스포츠서울,039670,E,회계법인베율,other_or_unknown,30000000,30000000,300,450,,,,,20230629000239,
2023,11011,01126004,스포피드,,E,청현회계법인,other_or_unknown,63000000,63000000,570,524,,,,,20240402003702,
2023,11011,00294511,시큐아이,,E,삼일회계법인,samil_pwc,98000000,98000000,980,868,,,,,20240401002721,
2023,11011,00446479,신비앤텍,070480,E,이정회계법인,other_or_unknown,35000000,35000000,,245,,,,,20240401002845,
2023,11011,00136341,신성통상,005390,E,삼화회계법인,other_or_unknown,600000000,600000000,,3902,,,,,20230919000320,
2023,11011,00200938,신세계센트럴,,E,삼일회계법인,samil_pwc,278000000,278000000,2650,2677,,,,,20240329002680,
2023,11011,00132488,신세계톰보이,012580,E,한영회계법인,ey_hanyoung,139000000,139000000,1380,1432,,,,,20240312000968,
2023,11011,00172778,신영씨앤디,,E,대주회계법인,other_or_unknown,54000000,54000000,1016,1016,,,,,20240329001877,
2023,11011,01612608,신영해피투모로우제7호기업인수목적,419270,E,신우회계법인,other_or_unknown,9000000,9000000,89,89,,,,,20240306000437,
2023,11011,01656374,신영해피투모로우제8호기업인수목적,430220,E,신우회계법인,other_or_unknown,9000000,9000000,86,86,,,,,20240306000478,
2023,11011,01689938,신영해피투모로우제9호기업인수목적,445970,E,신우회계법인,other_or_unknown,9000000,9000000,61,61,,,,,20240306000501,
2023,11011,00173740,신한,005450,E,선경회계법인,other_or_unknown,40000000,40000000,1010,1010,,,,,20240401000319,
2023,11011,00137517,신한라이프생명보험,,E,삼정회계법인,samjong_kpmg,1728000000,1728000000,13440,14569,,,,,20240430001046,
2023,11011,01493429,신한로지스제1호위탁관리부동산투자회사,,E,삼덕회계법인,other_or_unknown,7000000,7000000,80,92,,,,,20231228000727,
2023,11011,00149293,신한은행,000010,E,삼정회계법인,samjong_kpmg,3254000000,3254000000,28576,3002,,,,,20240325000335,
2023,11011,01616482,신한제10호기업인수목적,418210,E,현대회계법인,other_or_unknown,700000000,700000000,,,,,,,20240312000851,
2023,11011,01719105,신한제11호기업인수목적,452980,E,이촌회계법인,other_or_unknown,8000000,8000000,100,100,,,,,20240312000497,
2023,11011,01574760,신한제8호기업인수목적,393360,E,한울회계법인,other_or_unknown,8000000,8000000,,135,,,,,20240312000295,
2023,11011,01594764,신한제9호기업인수목적,405640,E,이촌회계법인,other_or_unknown,10000000,10000000,,154,,,,,20240312000978,
2023,11011,00307897,신한카드,032710,E,삼정회계법인,samjong_kpmg,1163000000,1163000000,10240,10239,,,,,20240318000736,
2023,11011,00137456,신한캐피탈,,E,삼정회계법인,samjong_kpmg,468000000,470000000,4322,4521,,,,,20240516000693,
2023,11011,00138321,신한투자증권,008670,E,삼정회계법인,samjong_kpmg,1089000000,1089000000,9691,10105,,,,,20240516000067,
2023,11011,00339230,싸이버로지텍,,E,한울회계법인,other_or_unknown,86000000,86000000,858,882,,,,,20240401004005,
2023,11011,00681142,쌍방울,102280,E,안경회계법인,other_or_unknown,360000000,360000000,,2300,,,,,20240321001348,
2023,11011,00138224,쌍용씨앤이,003410,E,안진회계법인,deloitte_anjin,1150000000,1150000000,7970,7972,,,,,20240327001183,
2023,11011,00314718,씨브이네트,,E,삼일회계법인,samil_pwc,84000000,87000000,750,615,,,,,20240401002946,
2023,11011,00173731,씨앤에스자산관리,032040,E,율성회계법인,other_or_unknown,55000000,55000000,810,810,,,,,20240328001098,
2023,11011,00149266,씨앤에이치,023460,E,대주회계법인,other_or_unknown,220000000,220000000,1632,1123,,,,,20240321001516,
2023,11011,01114559,씨엔티드림,286000,E,삼덕회계법인,other_or_unknown,55000000,55000000,500,616,,,,,20240701000094,
2023,11011,00355380,씽크풀,,E,우리회계법인,other_or_unknown,51000000,51000000,670,681,,,,,20240327001049,
2023,11011,01064388,아론비행선박산업,,E,회계법인 베율,other_or_unknown,25000000,25000000,,332,,,,,20240401003858,
2023,11011,00666383,아발론교육,,E,서현회계법인,other_or_unknown,56000000,56000000,584,755,,,,,20240401003897,
2023,11011,01324165,아스트로젠,,E,삼정회계법인,samjong_kpmg,115000000,115000000,796,796,,,,,20240325000924,
2023,11011,00187868,아이디스파워텔,,E,대주회계법인,other_or_unknown,110000000,110000000,1040,1044,,,,,20240329002139,
2023,11011,01675421,아이비케이에스제20호기업인수목적,439730,E,삼화회계법인,other_or_unknown,10000000,10000000,90,90,,,,,20240318000619,
2023,11011,01682740,아이비케이에스제21호기업인수목적,442770,E,삼덕회계법인,other_or_unknown,10100000,10100000,,62,,,,,20240315000765,
2023,11011,01701328,아이비케이에스제22호기업인수목적,448760,E,삼화회계법인,other_or_unknown,10000000,10000000,90,133,,,,,20240315000165,
2023,11011,00275251,아이비케이캐피탈,,E,삼일회계법인,samil_pwc,400000000,400000000,4083,3864,,,,,20240329001966,
2023,11011,00684918,아이비케이투자증권,,E,한영회계법인,ey_hanyoung,2000000,2000000,3600,3356,,,,,20240401003576,
2023,11011,00154426,아이에이치큐,003560,E,신한회계법인,other_or_unknown,470000000,,,,,,,,20240313001724,
2023,11011,00609634,아이엠,101390,E,서우회계법인,other_or_unknown,200000000,200000000,1604,1600,,,,,20240403001338,
2023,11011,00109019,아이엠뱅크,005270,E,삼일회계법인,samil_pwc,1187670000,1187670000,9100,9123,,,,,20240320001434,
2023,11011,00148665,아이엠증권,,E,삼일회계법인,samil_pwc,495000000,495000000,3980,3949,,,,,20240328000959,
2023,11011,00796471,아이엠캐피탈,,E,삼일회계법인,samil_pwc,345000000,345000000,3160,3411,,,,,20240327000405,
2023,11011,00809517,아이엠텍,226350,E,서현회계법인,other_or_unknown,90000000,90000000,640,203,,,,,20240329002059,
2023,11011,00763923,아이월드제약,,E,회계법인 세진,other_or_unknown,22000000,22000000,393,393,,,,,20240408002973,
2023,11011,01087477,아이지에이웍스,,E,한영회계법인,ey_hanyoung,145000000,145000000,1308,1317,,,,,20240401001231,
2023,11011,01564222,아이지이,,E,삼일회계법인,samil_pwc,45000000,45000000,450,507,,,,,20240401003001,
2023,11011,00141282,아이파크영창,001890,E,삼일회계법인,samil_pwc,115000000,115000000,1045,1064,,,,,20240329001748,
2023,11011,00139029,아주,,E,삼일회계법인,samil_pwc,80000000,72000000,800,616,,,,,20240329002413,
2023,11011,01713068,아주산업,,E,삼일회계법인,samil_pwc,148000000,148000000,1500,1285,,,,,20240329000506,
2023,11011,00312084,아주엠씨엠,,E,정인회계법인,other_or_unknown,46000000,46000000,582,713,,,,,20240328000495,
2023,11011,00173069,아진카인텍,011400,E,삼원회계법인,other_or_unknown,32000000,32000000,400,476,,,,,20240329000462,
2023,11011,01064041,아크로스,,E,삼일 회계법인,samil_pwc,95000000,95000000,,935,,,,,20240327000362,
2023,11011,00578130,아퓨어스,149300,E,정동회계법인,other_or_unknown,48000000,48000000,300,394,,,,,20240401003707,
2023,11011,00573551,알씨아이파이낸셜서비스코리아,,E,삼정회계법인,samjong_kpmg,235000000,235000000,2520,2231,,,,,20240401003313,
2023,11011,00112004,알앤엘재생의학연구소,003190,E,진성회계법인,other_or_unknown,60000000,60000000,390,589,,,,,20240329003251,
2023,11011,01259056,애닉,299910,E,삼일회계법인,samil_pwc,108000000,108000000,900,928,,,,,20240322000001,
2023,11011,01406900,애자일소다,,E,안진회계법인,deloitte_anjin,96000000,96000000,711,978,,,,,20240329002371,
2023,11011,00595012,애큐온캐피탈,,E,삼정회계법인,samjong_kpmg,390624000,390624000,3920,4007,,,,,20240329000895,
2023,11011,00475736,앤알커뮤니케이션,,E,인덕회계법인,other_or_unknown,36000000,36000000,398,401,,,,,20240329003649,
2023,11011,00638539,앤에스,126870,E,정인 회계법인,other_or_unknown,170000000,170000000,1300,1320,,,,,20240328001513,
2023,11011,01157545,야나두,,E,삼일회계법인,samil_pwc,185000000,185000000,1420,1641,,,,,20240329001892,
2023,11011,00907864,야놀자,,E,삼정회계법인,samjong_kpmg,496000000,496000000,4092,3663,,,,,20240401004128,
2023,11011,00552080,양산컨트리클럽,,E,신우회계법인,other_or_unknown,30000000,30000000,450,364,,,,,20240329003112,
2023,11011,00971090,어스앤에어로스페이스,263540,E,대주회계법인,other_or_unknown,160000000,160000000,146799,146799,,,,,20240408004209,
2023,11011,00854207,에너솔라,,E,대주회계법인,other_or_unknown,60000000,60000000,903,903,,,,,20240401002501,
2023,11011,01294341,에너진,,E,회계법인 리안,other_or_unknown,45000000,45000000,400,446,,,,,20240401004294,
2023,11011,00245898,에스에이치엔엘,050320,E,한경회계법인,other_or_unknown,12000000,12000000,,78,,,,,20240325000104,
2023,11011,00450339,에스에프씨,112240,E,동아송강회계법인,other_or_unknown,70000000,70000000,510,566,,,,,20240329001622,
2023,11011,00455981,에스엔유프리시젼,080000,E,동현회계법인,other_or_unknown,210000000,210000000,1900,1876,,,,,20240320001025,
2023,11011,00299367,에스엘엘중앙,,E,삼일 회계법인,samil_pwc,220000000,255000000,1830,2299,,,,,20240401002878,
2023,11011,01109122,에스엘테라퓨틱스,258540,E,삼일회계법인,samil_pwc,54000000,54000000,,361,,,,,20240321000049,
2023,11011,01475274,에스엠랩,,E,삼일회계법인,samil_pwc,110000000,110000000,700,631,,,,,20240401003993,
2023,11011,01131510,에스엠면세점,,E,한신회계법인,other_or_unknown,4000000,4000000,20,100,,,,,20240329003517,document.xml has no main filing XML
2023,11011,00496207,에스엠바로코사,,E,동아송강회계법인,other_or_unknown,15000000,15000000,200,160,,,,,20240401003319,
2023,11011,01203507,에스엠비나,299670,E,한미회계법인,other_or_unknown,23000000,23000000,332,332,,,,,20240321000693,
2023,11011,00238977,에스엠화진,134780,E,일우회계법인,other_or_unknown,55000000,55000000,600,782,,,,,20240326000019,
2023,11011,00136642,에스유앤피,019590,E,삼덕회계법인,other_or_unknown,480000000,480000000,3449,3449,,,,,20240925000259,
2023,11011,00969642,에스이그린에너지,,E,한울회계법인,other_or_unknown,31000000,31000000,450,444,,,,,20240328000038,
2023,11011,01312489,에스제이,,E,다산회계법인,other_or_unknown,28600000,28600000,317,317,,,,,20240401001692,
2023,11011,00173661,에스지신성건설,001970,E,한울회계법인,other_or_unknown,90000000,90000000,780,779,,,,,20240401004262,
2023,11011,00373845,에스카테크,,E,삼지회계법인,other_or_unknown,16000000,16000000,376,376,,,,,20240401003293,
2023,11011,00201450,에스케이렌터카,068400,E,한영회계법인,ey_hanyoung,640000000,640000000,5565,5543,,,,,20240318000908,
2023,11011,00243988,에스케이브로드밴드,033630,E,한영회계법인,ey_hanyoung,850000000,850000000,8500,7846,,,,,20240401003327,
2023,11011,00414975,에스케이쉴더스,,E,삼정회계법인,samjong_kpmg,580000000,580000000,5500,5804,,,,,20240401004208,
2023,11011,01602124,에스케이스페셜티,,E,한영회계법인,ey_hanyoung,190000000,190000000,1900,1896,,,,,20240401002873,
2023,11011,01043844,에스케이어드밴스드,,E,한영회계법인,ey_hanyoung,260000000,260000000,2600,2626,,,,,20240329001560,
2023,11011,00131799,에스케이에코플랜트,,E,삼정회계법인,samjong_kpmg,2100000000,2100000000,17500,16589,,,,,20240401003976,
2023,11011,00786711,에스케이엔무브,,E,삼정회계법인,samjong_kpmg,585000000,585000000,5320,5360,,,,,20240320001093,
2023,11011,00307189,에스케이엔펄스,057500,E,삼정회계법인,samjong_kpmg,125000000,125000000,1462,1441,,,,,20240329000121,
2023,11011,01592447,에스케이온,,E,한영회계법인,ey_hanyoung,,,,,,,,,20240320001016,
2023,11011,00267058,에스케이이엔에스,,E,삼일회계법인,samil_pwc,435000000,435000000,4500,4590,,,,,20240401002691,
2023,11011,01744703,에스케이증권제10호기업인수목적,457940,E,한울회계법인,other_or_unknown,10000000,,,,,,,,20240311000850,
2023,11011,01671197,에스케이증권제8호기업인수목적,435870,E,이촌회계법인,other_or_unknown,10000000,10000000,,82,,,,,20240311000023,
